phase,split,checkpoint_type,epoch,sample_index,user_id,target_timestamp,history_apps,history_ids,length,target_app,target_id,predicted_app,predicted_target_id,predicted_probability,hit_rank,top_k_apps,top_k_target_ids,top_k_probabilities,top_k_logits,logits,probabilities
final_eval,test,last,,53,device-00000136,2026-05-03 19:20:34,华为音乐|微信|哔哩哔哩|备忘录|华为视频,"[6,5,10,4,7]",5,华为浏览器,1,WPS,0,0.10037822,2,"[""WPS"",""华为浏览器"",""华为音乐""]","[0,1,4]","[0.10037822,0.07770119,0.06843289]","[0.67121482,0.41514018,0.28812319]","[0.67121482,0.41514018,0.16618255,0.18322173,0.28812319,0.17485105,0.14875036,0.0958844,0.02116264,0.02085433,-0.1542038,-0.36629751,-0.13859685,-0.41758999,-0.40328875,-0.1280669,-0.17386401,-0.37405869,-0.4231073]","[0.10037822,0.07770119,0.06057685,0.06161788,0.06843289,0.06110425,0.05953002,0.05646465,0.05239929,0.05238314,0.04397083,0.03556752,0.04466247,0.03378917,0.03427587,0.04513525,0.0431148,0.03529254,0.03360326]"
final_eval,test,last,,54,device-00000155,2026-05-02 23:25:49,华为浏览器,[3],1,华为邮箱,9,WPS,0,0.0809985,8,"[""WPS"",""微信"",""华为浏览器""]","[0,3,1]","[0.0809985,0.06947647,0.06564708]","[0.40398413,0.25054166,0.19384673]","[0.40398413,0.19384673,0.02805375,0.25054166,-0.01133633,-0.07104757,0.04564459,0.11761377,-0.06556895,-0.02245101,-0.20272967,-0.12861072,-0.27762192,-0.2018494,-0.26994151,-0.07231759,-0.12073218,-0.21187642,-0.22190216]","[0.0809985,0.06564708,0.05561763,0.06947647,0.05346943,0.05037016,0.05660464,0.06082861,0.05064688,0.05287843,0.04415547,0.04755256,0.04096936,0.04419435,0.04128524,0.05030623,0.04792869,0.04375343,0.04331696]"
final_eval,test,last,,55,device-00000155,2026-05-02 23:27:50,华为浏览器|华为邮箱,"[3,11]",2,华为浏览器,1,WPS,0,0.06891504,2,"[""WPS"",""华为浏览器"",""抖音""]","[0,1,6]","[0.06891504,0.06542535,0.06216256]","[0.24959859,0.197634,0.14647704]","[0.24959859,0.197634,0.09150787,0.11932334,-0.02960148,-0.10779411,0.14647704,0.08414122,-0.15606615,-0.10067064,-0.17291488,0.01771269,-0.21421076,-0.15997711,-0.15975766,-0.04390876,-0.01492345,-0.17508417,-0.13507992]","[0.06891504,0.06542535,0.05883775,0.06049732,0.05212655,0.04820592,0.06216256,0.05840591,0.04593419,0.04855053,0.04516674,0.05465215,0.04333952,0.04575489,0.04576494,0.05138607,0.05289731,0.04506886,0.04690836]"
final_eval,test,last,,56,device-00000155,2026-05-02 23:40:37,华为浏览器|华为邮箱|华为浏览器,"[3,11,3]",3,华为视频,5,WPS,0,0.08770382,11,"[""WPS"",""微信"",""华为浏览器""]","[0,3,1]","[0.08770382,0.07390517,0.07064515]","[0.49372393,0.32254133,0.27742785]","[0.49372393,0.27742785,0.0513542,0.32254133,0.0350352,-0.11305057,0.10077319,0.11504973,-0.14658189,-0.08865694,-0.29512247,-0.07625584,-0.32041234,-0.23467809,-0.27782592,-0.07358328,-0.11591095,-0.22551423,-0.23408963]","[0.08770382,0.07064515,0.05635076,0.07390517,0.05543863,0.0478079,0.05920551,0.06005683,0.04623142,0.04898845,0.03984987,0.04959974,0.0388547,0.04233285,0.04054513,0.04973248,0.04767135,0.04272256,0.04235777]"
final_eval,test,last,,57,device-00000205,2026-05-13 19:39:18,哔哩哔哩,[10],1,微信,3,中望CAD,16,0.06170132,8,"[""中望CAD"",""WPS"",""华为音乐""]","[16,0,4]","[0.06170132,0.06125453,0.06096523]","[0.17013587,0.16286834,0.15813416]","[0.16286834,-0.06946307,0.03221462,0.04134975,0.15813416,0.05780338,0.01809486,0.14868805,-0.02365379,0.1130351,0.00750798,-0.12248217,0.02843578,-0.13768506,-0.19063416,0.05727087,0.17013587,-0.15145665,-0.22342873]","[0.06125453,0.04855545,0.05375218,0.05424546,0.06096523,0.05514538,0.05299854,0.06039206,0.05083147,0.05827683,0.05244041,0.04604814,0.05354944,0.04535337,0.04301441,0.05511602,0.06170132,0.04473306,0.04162666]"
final_eval,test,last,,58,device-00000205,2026-05-16 09:31:39,WPS,[2],1,华为浏览器,1,华为浏览器,1,0.09829451,1,"[""华为浏览器"",""WPS"",""备忘录""]","[1,0,2]","[0.09829451,0.08595993,0.08561739]","[0.57226902,0.43818206,0.43418935]","[0.43818206,0.57226902,0.43418935,0.23850346,-0.00260794,-0.18443407,-0.03422632,-0.14791572,-0.39595559,-0.10415498,-0.1312293,-0.17662209,-0.23388727,-0.51968086,-0.45018718,-0.30580646,-0.26028425,-0.24594435,-0.45404679]","[0.08595993,0.09829451,0.08561739,0.07040066,0.05531761,0.04612085,0.05359592,0.04783624,0.03732799,0.04997607,0.04864115,0.04648256,0.04389551,0.03298385,0.03535755,0.04084942,0.04275196,0.04336943,0.03522135]"
final_eval,test,last,,59,device-00000205,2026-05-16 09:39:30,WPS|华为浏览器,"[2,3]",2,日历,8,WPS,0,0.12103179,14,"[""WPS"",""华为浏览器"",""微信""]","[0,1,3]","[0.12103179,0.09947173,0.08142624]","[0.80324805,0.60706824,0.40689242]","[0.80324805,0.60706824,0.2843923,0.40689242,-0.09753925,-0.1634578,-0.01943408,-0.11501571,-0.3192493,-0.18623891,-0.24710754,-0.212143,-0.34273338,-0.50309455,-0.47873512,-0.3785924,-0.26675901,-0.2889992,-0.44601581]","[0.12103179,0.09947173,0.07203826,0.08142624,0.04916913,0.04603248,0.05316345,0.04831729,0.03939173,0.04499567,0.04233854,0.04384506,0.03847743,0.03277646,0.03358468,0.03712211,0.04151464,0.04060154,0.03470172]"
final_eval,test,last,,60,device-00000227,2026-05-16 16:02:10,日历,[9],1,微信,3,WPS,0,0.07412585,6,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.07412585,0.06351998,0.06089396]","[0.32611173,0.17170203,0.12948132]","[0.32611173,0.17170203,0.12948132,0.06158218,0.10042461,0.080267,-0.08201488,0.05944824,-0.05858853,-0.03075279,0.00162934,-0.15092644,-0.13801399,-0.17740896,-0.27205986,-0.07478531,-0.09643602,-0.18216586,-0.18440321]","[0.07412585,0.06351998,0.06089396,0.05689655,0.05915004,0.05796965,0.04928588,0.05677527,0.0504541,0.05187826,0.05358569,0.0460039,0.04660177,0.04480159,0.04075558,0.04964349,0.04858023,0.04458898,0.04448933]"
final_eval,test,last,,61,device-00000227,2026-05-16 16:03:02,日历|微信,"[9,5]",2,钉钉,13,WPS,0,0.0887744,17,"[""WPS"",""华为浏览器"",""华为音乐""]","[0,1,4]","[0.0887744,0.08385359,0.06883091]","[0.50745487,0.45042881,0.25300953]","[0.50745487,0.45042881,0.19123361,0.07124298,0.25300953,0.07928318,-0.00427099,0.07429048,-0.13943979,-0.06679737,-0.09957782,-0.21078482,-0.22056423,-0.31815755,-0.39287612,-0.22414392,-0.27334365,-0.29461831,-0.32406396]","[0.0887744,0.08385359,0.0647075,0.05739094,0.06883091,0.05785424,0.05321671,0.0575661,0.04648844,0.04999115,0.04837899,0.04328727,0.04286601,0.03888023,0.03608103,0.04271284,0.04066223,0.0398063,0.03865126]"
final_eval,test,last,,62,device-00000227,2026-05-16 16:03:44,日历|微信|钉钉,"[9,5,15]",3,华为音乐,4,WPS,0,0.08300121,3,"[""WPS"",""华为浏览器"",""华为音乐""]","[0,1,4]","[0.08300121,0.07544295,0.0727667]","[0.42595673,0.33047834,0.29435995]","[0.42595673,0.33047834,0.16106302,0.13071831,0.29435995,0.03349918,-0.07324691,0.10242061,-0.11212888,-0.14574713,-0.1492497,-0.24771443,-0.11160804,-0.33377317,-0.31234983,-0.14192042,-0.31570598,-0.30156782,-0.33362752]","[0.08300121,0.07544295,0.06368579,0.06178229,0.0727667,0.0560586,0.05038289,0.0600585,0.0484615,0.04685939,0.04669555,0.04231679,0.04848675,0.03882737,0.03966815,0.04703905,0.03953524,0.04009817,0.03883302]"
final_eval,test,last,,63,device-00000227,2026-05-16 16:20:34,微信|钉钉|华为音乐,"[5,15,6]",3,海泰浏览器,11,WPS,0,0.09084769,14,"[""WPS"",""华为浏览器"",""华为音乐""]","[0,1,4]","[0.09084769,0.07407708,0.06135178]","[0.50449181,0.30041358,0.11193151]","[0.50449181,0.30041358,0.1004861,-0.01759217,0.11193151,0.0925145,0.05360034,0.08877408,-0.10903814,-0.07910749,-0.24424936,-0.23776653,-0.18003184,-0.31395802,-0.30020913,-0.13879272,-0.20949861,-0.29879719,-0.43090868]","[0.09084769,0.07407708,0.06065358,0.05389838,0.06135178,0.060172,0.05787543,0.05994735,0.04918823,0.05068273,0.04296747,0.04324692,0.04581725,0.04007427,0.04062906,0.04774622,0.04448687,0.04068646,0.03565124]"
final_eval,test,last,,64,device-00000227,2026-05-16 16:20:53,微信|钉钉|华为音乐|海泰浏览器,"[5,15,6,13]",4,备忘录,2,WPS,0,0.08298793,5,"[""WPS"",""华为浏览器"",""抖音""]","[0,1,6]","[0.08298793,0.0660895,0.06356775]","[0.40346253,0.1757772,0.13687359]","[0.40346253,0.1757772,0.11228825,0.00723674,0.10633283,0.1330699,0.13687359,0.10355848,-0.11152931,-0.14283216,-0.27876112,-0.19152248,-0.13947289,-0.33553803,-0.28566471,-0.12189215,-0.26923433,-0.36841819,-0.36807686]","[0.08298793,0.0660895,0.06202397,0.05583883,0.06165569,0.06332642,0.06356775,0.06148487,0.04958574,0.04805761,0.04194971,0.04577372,0.04821932,0.03963429,0.04166111,0.04907455,0.04235127,0.0383523,0.03836539]"
final_eval,test,last,,65,device-00000227,2026-05-16 16:52:20,微信|钉钉|华为音乐|海泰浏览器|备忘录,"[5,15,6,13,4]",5,华为浏览器,1,WPS,0,0.10270867,2,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.10270867,0.08112323,0.06387889]","[0.63364857,0.39772132,0.15874097]","[0.63364857,0.39772132,0.15874097,-0.01950555,0.15120932,0.04863498,0.08931532,0.01260531,0.00277987,0.02040759,-0.28162059,-0.33363834,-0.29371583,-0.45043179,-0.4212316,-0.1199865,-0.36175168,-0.31145051,-0.42491451]","[0.10270867,0.08112323,0.06387889,0.05344977,0.06339958,0.05721883,0.0595945,0.05519394,0.0546543,0.05562627,0.04112546,0.03904089,0.04063103,0.03473737,0.03576667,0.0483401,0.03795861,0.03991681,0.03563518]"
final_eval,test,last,,66,device-00000227,2026-05-16 16:55:44,微信|钉钉|华为音乐|海泰浏览器|备忘录|华为浏览器,"[5,15,6,13,4,3]",6,华为邮箱,9,WPS,0,0.11604848,11,"[""WPS"",""华为浏览器"",""微信""]","[0,1,3]","[0.11604848,0.08569089,0.06514952]","[0.76698619,0.46372458,0.18966308]","[0.76698619,0.46372458,0.16657242,0.18966308,0.05978606,0.03321842,0.09904863,0.00459403,-0.08660552,-0.12110361,-0.31779402,-0.37715271,-0.30666399,-0.46125054,-0.41041538,-0.09651238,-0.32727301,-0.34950361,-0.45066792]","[0.11604848,0.08569089,0.0636624,0.06514952,0.05721453,0.05571449,0.0595056,0.05414231,0.04942302,0.04774709,0.03922161,0.03696121,0.03966059,0.03397997,0.03575201,0.04893581,0.03885158,0.03799742,0.03434148]"
final_eval,test,last,,67,device-00000249,2026-05-03 16:44:07,华为邮箱,[11],1,日历,8,抖音,6,0.06126747,19,"[""抖音"",""海泰浏览器"",""哔哩哔哩""]","[6,11,7]","[0.06126747,0.0603568,0.0572639]","[0.15634371,0.1413683,0.08876499]","[0.06504051,0.02116998,0.01955166,-0.05610375,-0.05253843,-0.02623208,0.15634371,0.08876499,-0.22099677,-0.0297109,0.00456042,0.1413683,-0.08394878,0.00039666,-0.0116505,0.02978157,0.02949294,-0.07606654,0.02093893]","[0.05592133,0.05352107,0.05343452,0.04954105,0.049718,0.05104325,0.06126747,0.0572639,0.04201004,0.05086599,0.05263945,0.0603568,0.04818061,0.05242072,0.05179299,0.05398396,0.05396838,0.04856188,0.0535087]"
final_eval,test,last,,68,device-00000249,2026-05-03 17:10:20,日历,[9],1,微信,3,WPS,0,0.07412585,6,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.07412585,0.06351998,0.06089396]","[0.32611173,0.17170203,0.12948132]","[0.32611173,0.17170203,0.12948132,0.06158218,0.10042461,0.080267,-0.08201488,0.05944824,-0.05858853,-0.03075279,0.00162934,-0.15092644,-0.13801399,-0.17740896,-0.27205986,-0.07478531,-0.09643602,-0.18216586,-0.18440321]","[0.07412585,0.06351998,0.06089396,0.05689655,0.05915004,0.05796965,0.04928588,0.05677527,0.0504541,0.05187826,0.05358569,0.0460039,0.04660177,0.04480159,0.04075558,0.04964349,0.04858023,0.04458898,0.04448933]"
final_eval,test,last,,69,device-00000249,2026-05-03 17:21:31,日历|微信,"[9,5]",2,钉钉,13,WPS,0,0.0887744,17,"[""WPS"",""华为浏览器"",""华为音乐""]","[0,1,4]","[0.0887744,0.08385359,0.06883091]","[0.50745487,0.45042881,0.25300953]","[0.50745487,0.45042881,0.19123361,0.07124298,0.25300953,0.07928318,-0.00427099,0.07429048,-0.13943979,-0.06679737,-0.09957782,-0.21078482,-0.22056423,-0.31815755,-0.39287612,-0.22414392,-0.27334365,-0.29461831,-0.32406396]","[0.0887744,0.08385359,0.0647075,0.05739094,0.06883091,0.05785424,0.05321671,0.0575661,0.04648844,0.04999115,0.04837899,0.04328727,0.04286601,0.03888023,0.03608103,0.04271284,0.04066223,0.0398063,0.03865126]"
final_eval,test,last,,70,device-00000249,2026-05-03 18:15:35,钉钉,[15],1,哔哩哔哩,7,mindmaster,15,0.06316783,2,"[""mindmaster"",""哔哩哔哩"",""华为音乐""]","[15,7,4]","[0.06316783,0.06155376,0.05859858]","[0.15195377,0.12606955,0.076869]","[0.07617242,-0.07705048,-0.03605506,0.03387923,0.076869,0.00672518,-0.07055563,0.12606955,0.01907108,-0.00126571,-0.09723938,-0.11895788,-0.04362854,-0.20860988,-0.15091501,0.15195377,-0.0493511,-0.11493814,-0.19556232]","[0.05855777,0.05023897,0.05234133,0.05613282,0.05859858,0.05462909,0.05056632,0.06155376,0.05530772,0.0541943,0.04923487,0.04817709,0.05194642,0.04404587,0.04666182,0.06316783,0.05165,0.04837114,0.04462432]"
final_eval,test,last,,71,device-00000249,2026-05-03 19:09:43,哔哩哔哩,[10],1,备忘录,2,中望CAD,16,0.06170132,9,"[""中望CAD"",""WPS"",""华为音乐""]","[16,0,4]","[0.06170132,0.06125453,0.06096523]","[0.17013587,0.16286834,0.15813416]","[0.16286834,-0.06946307,0.03221462,0.04134975,0.15813416,0.05780338,0.01809486,0.14868805,-0.02365379,0.1130351,0.00750798,-0.12248217,0.02843578,-0.13768506,-0.19063416,0.05727087,0.17013587,-0.15145665,-0.22342873]","[0.06125453,0.04855545,0.05375218,0.05424546,0.06096523,0.05514538,0.05299854,0.06039206,0.05083147,0.05827683,0.05244041,0.04604814,0.05354944,0.04535337,0.04301441,0.05511602,0.06170132,0.04473306,0.04162666]"
final_eval,test,last,,72,device-00000249,2026-05-03 19:23:56,备忘录,[4],1,华为浏览器,1,WPS,0,0.08971044,2,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.08971044,0.07165939,0.06338761]","[0.51290429,0.28824121,0.16558544]","[0.51290429,0.28824121,0.16558544,0.02131892,0.06147591,-0.05240984,-0.01121944,0.0800637,-0.06990828,0.08606992,-0.11832032,-0.28630191,-0.21485159,-0.2854811,-0.27742651,0.00930883,-0.26796556,-0.20078778,-0.27927306]","[0.08971044,0.07165939,0.06338761,0.05487193,0.05712026,0.05097183,0.05311522,0.05819193,0.05008766,0.05854249,0.04772057,0.04034151,0.0433294,0.04037464,0.04070115,0.05421685,0.04108805,0.04394308,0.04062606]"
final_eval,test,last,,73,device-00000249,2026-05-08 14:51:36,WPS,[2],1,小红书,10,华为浏览器,1,0.09829451,8,"[""华为浏览器"",""WPS"",""备忘录""]","[1,0,2]","[0.09829451,0.08595993,0.08561739]","[0.57226902,0.43818206,0.43418935]","[0.43818206,0.57226902,0.43418935,0.23850346,-0.00260794,-0.18443407,-0.03422632,-0.14791572,-0.39595559,-0.10415498,-0.1312293,-0.17662209,-0.23388727,-0.51968086,-0.45018718,-0.30580646,-0.26028425,-0.24594435,-0.45404679]","[0.08595993,0.09829451,0.08561739,0.07040066,0.05531761,0.04612085,0.05359592,0.04783624,0.03732799,0.04997607,0.04864115,0.04648256,0.04389551,0.03298385,0.03535755,0.04084942,0.04275196,0.04336943,0.03522135]"
final_eval,test,last,,74,device-00000269,2026-05-03 00:18:05,微信,[5],1,海泰浏览器,11,WPS,0,0.08571474,10,"[""WPS"",""华为浏览器"",""华为音乐""]","[0,1,4]","[0.08571474,0.08265866,0.06150256]","[0.44846028,0.41215512,0.11651426]","[0.44846028,0.41215512,0.09868817,0.03281443,0.11651426,-0.02869501,0.0948637,0.06621234,-0.1815924,0.01174656,-0.2216123,-0.16876906,-0.24092408,-0.27406815,-0.33071974,-0.17459321,-0.26061139,-0.32061225,-0.35657457]","[0.08571474,0.08265866,0.06041592,0.05656435,0.06150256,0.05318995,0.06018531,0.05848538,0.04564856,0.05538512,0.04385778,0.0462377,0.04301893,0.04161648,0.03932438,0.04596918,0.04218029,0.03972387,0.03832069]"
final_eval,test,last,,75,device-00000273,2026-05-01 20:18:56,华为浏览器,[3],1,微信,3,WPS,0,0.0809985,2,"[""WPS"",""微信"",""华为浏览器""]","[0,3,1]","[0.0809985,0.06947647,0.06564708]","[0.40398413,0.25054166,0.19384673]","[0.40398413,0.19384673,0.02805375,0.25054166,-0.01133633,-0.07104757,0.04564459,0.11761377,-0.06556895,-0.02245101,-0.20272967,-0.12861072,-0.27762192,-0.2018494,-0.26994151,-0.07231759,-0.12073218,-0.21187642,-0.22190216]","[0.0809985,0.06564708,0.05561763,0.06947647,0.05346943,0.05037016,0.05660464,0.06082861,0.05064688,0.05287843,0.04415547,0.04755256,0.04096936,0.04419435,0.04128524,0.05030623,0.04792869,0.04375343,0.04331696]"
final_eval,test,last,,76,device-00000273,2026-05-01 20:21:36,华为浏览器|微信,"[3,5]",2,华为邮箱,9,WPS,0,0.0933695,8,"[""WPS"",""华为浏览器"",""微信""]","[0,1,3]","[0.0933695,0.08821439,0.06551468]","[0.54759753,0.49080291,0.19330712]","[0.54759753,0.49080291,0.1355048,0.19330712,0.1626294,-0.05547742,0.10208554,0.1345541,-0.16163816,0.00762673,-0.30652449,-0.15761498,-0.35539877,-0.35312682,-0.40928325,-0.23516017,-0.27635837,-0.37592313,-0.39769593]","[0.0933695,0.08821439,0.06183515,0.06551468,0.06353536,0.05108494,0.05980282,0.06177639,0.04593967,0.0544125,0.03974336,0.04612487,0.03784763,0.03793372,0.0358622,0.04268327,0.04096053,0.03707875,0.03628017]"
final_eval,test,last,,77,device-00000273,2026-05-01 22:39:01,WPS,[2],1,华为音乐,4,华为浏览器,1,0.09829451,5,"[""华为浏览器"",""WPS"",""备忘录""]","[1,0,2]","[0.09829451,0.08595993,0.08561739]","[0.57226902,0.43818206,0.43418935]","[0.43818206,0.57226902,0.43418935,0.23850346,-0.00260794,-0.18443407,-0.03422632,-0.14791572,-0.39595559,-0.10415498,-0.1312293,-0.17662209,-0.23388727,-0.51968086,-0.45018718,-0.30580646,-0.26028425,-0.24594435,-0.45404679]","[0.08595993,0.09829451,0.08561739,0.07040066,0.05531761,0.04612085,0.05359592,0.04783624,0.03732799,0.04997607,0.04864115,0.04648256,0.04389551,0.03298385,0.03535755,0.04084942,0.04275196,0.04336943,0.03522135]"
final_eval,test,last,,78,device-00000273,2026-05-01 23:17:20,WPS|华为音乐,"[2,6]",2,华为视频,5,WPS,0,0.10164125,5,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.10164125,0.08348646,0.07465023]","[0.62049884,0.42373389,0.31186298]","[0.62049884,0.42373389,0.31186298,0.14437282,-0.01293918,0.01740502,-0.03502629,-0.10530128,-0.32713941,-0.14209694,-0.09391549,-0.18249714,-0.21076198,-0.40719756,-0.38122103,-0.369046,-0.14955361,-0.20277917,-0.41613773]","[0.10164125,0.08348646,0.07465023,0.06313804,0.0539475,0.05560959,0.05276902,0.04918798,0.03940179,0.04741097,0.04975122,0.04553374,0.04426474,0.03637032,0.03732747,0.03778471,0.04705876,0.04461952,0.03604661]"
final_eval,test,last,,79,device-00000273,2026-05-02 00:06:23,华为视频,[7],1,抖音,6,WPS,0,0.06934109,4,"[""WPS"",""华为视频"",""哔哩哔哩""]","[0,5,7]","[0.06934109,0.06846151,0.06066411]","[0.29817939,0.28541347,0.1644941]","[0.29817939,0.04557058,-0.02868778,0.14289367,0.14310259,0.28541347,0.16163646,0.1644941,0.09409276,0.10849963,-0.07100647,-0.28519806,-0.10359421,-0.2001144,-0.1188909,-0.02399483,-0.03915326,-0.16259456,-0.2468778]","[0.06934109,0.05386219,0.05000737,0.05936779,0.0593802,0.06846151,0.060491,0.06066411,0.05654015,0.05736061,0.04793528,0.03869306,0.04639836,0.04212932,0.04569401,0.05024261,0.04948675,0.04374003,0.04020456]"
final_eval,test,last,,80,device-00000273,2026-05-02 00:06:27,华为视频|抖音,"[7,8]",2,华为视频,5,华为视频,5,0.08724874,1,"[""华为视频"",""WPS"",""哔哩哔哩""]","[5,0,7]","[0.08724874,0.06928258,0.06307164]","[0.52790922,0.29733968,0.20341736]","[0.29733968,0.0322842,-0.18047127,-0.00028449,0.13891304,0.52790922,0.18846342,0.20341736,0.12302565,0.10363354,-0.0462952,-0.27915263,-0.13705999,-0.06414302,-0.08575705,-0.19739427,-0.11565115,-0.24247211,-0.26746586]","[0.06928258,0.05315107,0.04296486,0.05144789,0.05913169,0.08724874,0.06213549,0.06307164,0.05819966,0.05708192,0.04913437,0.03892751,0.0448711,0.0482652,0.04723319,0.04224389,0.0458421,0.0403819,0.03938512]"
final_eval,test,last,,81,device-00000273,2026-05-02 00:06:47,华为视频|抖音|华为视频,"[7,8,7]",3,日历,8,华为视频,5,0.0872954,6,"[""华为视频"",""WPS"",""抖音""]","[5,0,6]","[0.0872954,0.07716361,0.06652578]","[0.54670483,0.42333508,0.27499661]","[0.42333508,0.10941294,-0.11149277,0.12790631,0.21697113,0.54670483,0.27499661,0.21470141,0.16463605,0.0710104,-0.09916592,-0.4163903,-0.15523779,-0.25034058,-0.11336468,-0.12358125,-0.12182762,-0.27648669,-0.3318648]","[0.07716361,0.05637388,0.04520014,0.05742612,0.06277545,0.0872954,0.06652578,0.06263313,0.05957458,0.05425002,0.04576077,0.03332149,0.04326548,0.03934041,0.04511561,0.04465703,0.04473541,0.03832515,0.03626047]"
final_eval,test,last,,82,device-00000273,2026-05-02 01:04:02,抖音|华为视频|日历,"[8,7,9]",3,备忘录,2,WPS,0,0.08029844,9,"[""WPS"",""华为视频"",""哔哩哔哩""]","[0,5,7]","[0.08029844,0.07497978,0.06292422]","[0.41835445,0.34982282,0.17453536]","[0.41835445,0.16996518,-0.01069577,0.05768915,0.10970879,0.34982282,0.10090964,0.17453536,0.02910203,-0.01370814,-0.04810785,-0.37872928,-0.1795797,-0.26298222,-0.14326626,-0.09264419,-0.17161937,-0.29846764,-0.33241558]","[0.08029844,0.0626373,0.0522845,0.05598506,0.05897446,0.07497978,0.05845781,0.06292422,0.05440727,0.05212723,0.05036457,0.03618579,0.04415985,0.04062621,0.04579292,0.04817073,0.04451278,0.03920985,0.0379011]"
final_eval,test,last,,83,device-00000273,2026-05-03 15:23:47,备忘录,[4],1,WPS,0,WPS,0,0.08971044,1,"[""WPS"",""华为浏览器"",""备忘录""]","[0,1,2]","[0.08971044,0.07165939,0.06338761]","[0.51290429,0.28824121,0.16558544]","[0.51290429,0.28824121,0.16558544,0.02131892,0.06147591,-0.05240984,-0.01121944,0.0800637,-0.06990828,0.08606992,-0.11832032,-0.28630191,-0.21485159,-0.2854811,-0.27742651,0.00930883,-0.26796556,-0.20078778,-0.27927306]","[0.08971044,0.07165939,0.06338761,0.05487193,0.05712026,0.05097183,0.05311522,0.05819193,0.05008766,0.05854249,0.04772057,0.04034151,0.0433294,0.04037464,0.04070115,0.05421685,0.04108805,0.04394308,0.04062606]"
